position_code,skill_id,skill_score
Personal Care Aides,Persuasion,2.25
Personal Care Aides,Persuasion,2.38
Personal Care Aides,Negotiation,2.0
Personal Care Aides,Negotiation,2.0
Personal Care Aides,Instructing,3.0
Personal Care Aides,Instructing,2.38
Personal Care Aides,Service Orientation,3.88
Personal Care Aides,Service Orientation,3.75
Personal Care Aides,Complex Problem Solving,2.75
Personal Care Aides,Complex Problem Solving,2.38
Personal Care Aides,Operations Analysis,1.0
Personal Care Aides,Operations Analysis,0.0
Personal Care Aides,Technology Design,1.38
Personal Care Aides,Technology Design,0.38
Personal Care Aides,Equipment Selection,1.0
Personal Care Aides,Equipment Selection,0.0
Personal Care Aides,Installation,1.0
Personal Care Aides,Installation,0.0
Personal Care Aides,Programming,1.0
Personal Care Aides,Programming,0.0
Personal Care Aides,Operations Monitoring,2.25
Personal Care Aides,Operations Monitoring,1.62
Personal Care Aides,Operation and Control,1.75
Personal Care Aides,Operation and Control,1.38
Personal Care Aides,Equipment Maintenance,1.0
Personal Care Aides,Equipment Maintenance,0.0
Personal Care Aides,Troubleshooting,1.75
Personal Care Aides,Troubleshooting,0.88
Personal Care Aides,Repairing,1.0
Personal Care Aides,Repairing,0.0
Personal Care Aides,Quality Control Analysis,2.0
Personal Care Aides,Quality Control Analysis,1.75
Personal Care Aides,Judgment and Decision Making,3.0
Personal Care Aides,Judgment and Decision Making,2.5
Personal Care Aides,Systems Analysis,2.0
Personal Care Aides,Systems Analysis,1.38
Personal Care Aides,Systems Evaluation,2.0
Personal Care Aides,Systems Evaluation,1.5
Personal Care Aides,Time Management,3.0
Personal Care Aides,Time Management,2.62
Personal Care Aides,Management of Financial Resources,1.38
Personal Care Aides,Management of Financial Resources,0.38
Personal Care Aides,Management of Material Resources,1.62
Personal Care Aides,Management of Material Resources,0.62
Personal Care Aides,Management of Personnel Resources,1.88
Personal Care Aides,Management of Personnel Resources,1.75
Nursing Assistants,Reading Comprehension,3.12
Nursing Assistants,Reading Comprehension,3.0
Nursing Assistants,Active Listening,3.62
Nursing Assistants,Active Listening,3.0
Nursing Assistants,Writing,2.75
Nursing Assistants,Writing,2.75
Nursing Assistants,Speaking,3.12
Nursing Assistants,Speaking,3.0
Nursing Assistants,Mathematics,2.12
Nursing Assistants,Mathematics,1.88
Nursing Assistants,Science,1.75
Nursing Assistants,Science,0.88
Nursing Assistants,Critical Thinking,3.12
Nursing Assistants,Critical Thinking,3.12
Nursing Assistants,Active Learning,2.88
Nursing Assistants,Active Learning,2.75
Nursing Assistants,Learning Strategies,2.38
Nursing Assistants,Learning Strategies,2.12
Nursing Assistants,Monitoring,3.25
Nursing Assistants,Monitoring,3.0
Nursing Assistants,Social Perceptiveness,3.62
Nursing Assistants,Social Perceptiveness,3.25
Nursing Assistants,Coordination,3.12
Nursing Assistants,Coordination,3.0
Nursing Assistants,Persuasion,2.0
Nursing Assistants,Persuasion,1.75
Nursing Assistants,Negotiation,1.88
Nursing Assistants,Negotiation,1.75
Nursing Assistants,Instructing,2.5
Nursing Assistants,Instructing,2.62
Nursing Assistants,Service Orientation,4.0
Nursing Assistants,Service Orientation,3.88
Nursing Assistants,Complex Problem Solving,2.62
Nursing Assistants,Complex Problem Solving,2.25
Nursing Assistants,Operations Analysis,1.12
Nursing Assistants,Operations Analysis,0.12
Nursing Assistants,Technology Design,1.5
Nursing Assistants,Technology Design,0.62
Nursing Assistants,Equipment Selection,1.25
Nursing Assistants,Equipment Selection,0.38
Nursing Assistants,Installation,1.0
Nursing Assistants,Installation,0.0
Nursing Assistants,Programming,1.0
Nursing Assistants,Programming,0.0
Nursing Assistants,Operations Monitoring,2.25
Nursing Assistants,Operations Monitoring,1.88
Nursing Assistants,Operation and Control,1.62
Nursing Assistants,Operation and Control,0.88
Nursing Assistants,Equipment Maintenance,1.0
Nursing Assistants,Equipment Maintenance,0.0
Nursing Assistants,Troubleshooting,1.88
Nursing Assistants,Troubleshooting,0.88
Nursing Assistants,Repairing,1.0
Nursing Assistants,Repairing,0.0
Nursing Assistants,Quality Control Analysis,2.25
Nursing Assistants,Quality Control Analysis,1.88
Nursing Assistants,Judgment and Decision Making,2.88
Nursing Assistants,Judgment and Decision Making,2.5
Nursing Assistants,Systems Analysis,2.0
Nursing Assistants,Systems Analysis,1.38
Nursing Assistants,Systems Evaluation,2.12
Nursing Assistants,Systems Evaluation,2.0
Nursing Assistants,Time Management,2.88
Nursing Assistants,Time Management,2.25
Nursing Assistants,Management of Financial Resources,1.38
Nursing Assistants,Management of Financial Resources,0.38
Nursing Assistants,Management of Material Resources,1.62
Nursing Assistants,Management of Material Resources,0.62
Nursing Assistants,Management of Personnel Resources,2.0
Nursing Assistants,Management of Personnel Resources,1.88
Orderlies,Reading Comprehension,2.5
Orderlies,Reading Comprehension,2.0
Orderlies,Active Listening,3.12
Orderlies,Active Listening,2.5
Orderlies,Writing,2.62
Orderlies,Writing,2.25
Orderlies,Speaking,3.0
Orderlies,Speaking,2.12
Orderlies,Mathematics,1.75
Orderlies,Mathematics,0.88
Orderlies,Science,1.25
Orderlies,Science,0.25
Orderlies,Critical Thinking,2.75
Orderlies,Critical Thinking,2.12
Orderlies,Active Learning,2.12
Orderlies,Active Learning,1.88
Orderlies,Learning Strategies,2.12
Orderlies,Learning Strategies,2.0
Orderlies,Monitoring,2.62
Orderlies,Monitoring,2.0
Orderlies,Social Perceptiveness,3.38
Orderlies,Social Perceptiveness,2.5
Orderlies,Coordination,2.88
Orderlies,Coordination,2.62
Orderlies,Persuasion,2.25
Orderlies,Persuasion,1.5
Orderlies,Negotiation,2.38
Orderlies,Negotiation,1.62
Orderlies,Instructing,2.12
Orderlies,Instructing,2.25
Orderlies,Service Orientation,3.38
Orderlies,Service Orientation,2.62
Orderlies,Complex Problem Solving,2.25
Orderlies,Complex Problem Solving,1.62
Orderlies,Operations Analysis,1.12
Orderlies,Operations Analysis,0.12
Orderlies,Technology Design,1.12
Orderlies,Technology Design,0.25
Orderlies,Equipment Selection,1.25
Orderlies,Equipment Selection,0.25
Orderlies,Installation,1.0
Orderlies,Installation,0.0
Orderlies,Programming,1.0
Orderlies,Programming,0.0
Orderlies,Operations Monitoring,2.0
Orderlies,Operations Monitoring,1.38
Orderlies,Operation and Control,1.88
Orderlies,Operation and Control,1.25
Orderlies,Equipment Maintenance,1.12
Orderlies,Equipment Maintenance,0.12
Orderlies,Troubleshooting,2.0
Orderlies,Troubleshooting,1.62
Orderlies,Repairing,1.0
Orderlies,Repairing,0.0
Orderlies,Quality Control Analysis,1.88
Orderlies,Quality Control Analysis,1.25
Orderlies,Judgment and Decision Making,2.62
Orderlies,Judgment and Decision Making,1.62
Orderlies,Systems Analysis,1.88
Orderlies,Systems Analysis,1.25
Orderlies,Systems Evaluation,1.75
Orderlies,Systems Evaluation,1.0
Orderlies,Time Management,2.5
Orderlies,Time Management,2.12
Orderlies,Management of Financial Resources,1.0
Orderlies,Management of Financial Resources,0.0
Orderlies,Management of Material Resources,1.25
Orderlies,Management of Material Resources,0.25
Orderlies,Management of Personnel Resources,1.88
Orderlies,Management of Personnel Resources,1.62
Psychiatric Aides,Reading Comprehension,3.0
Psychiatric Aides,Reading Comprehension,3.12
Psychiatric Aides,Active Listening,3.62
Psychiatric Aides,Active Listening,3.38
Psychiatric Aides,Writing,3.0
Psychiatric Aides,Writing,3.0
Psychiatric Aides,Speaking,3.75
Psychiatric Aides,Speaking,3.0
Psychiatric Aides,Mathematics,2.0
Psychiatric Aides,Mathematics,1.75
Psychiatric Aides,Science,1.62
Psychiatric Aides,Science,0.75
Psychiatric Aides,Critical Thinking,3.12
Psychiatric Aides,Critical Thinking,3.25
Psychiatric Aides,Active Learning,3.12
Psychiatric Aides,Active Learning,3.0
Psychiatric Aides,Learning Strategies,3.0
Psychiatric Aides,Learning Strategies,3.12
Psychiatric Aides,Monitoring,3.75
Psychiatric Aides,Monitoring,3.62
Psychiatric Aides,Social Perceptiveness,4.0
Psychiatric Aides,Social Perceptiveness,4.0
Psychiatric Aides,Coordination,3.38
Psychiatric Aides,Coordination,3.62
Psychiatric Aides,Persuasion,3.12
Psychiatric Aides,Persuasion,3.0
Psychiatric Aides,Negotiation,3.12
Psychiatric Aides,Negotiation,2.88
Psychiatric Aides,Instructing,3.12
Psychiatric Aides,Instructing,2.88
Psychiatric Aides,Service Orientation,3.88
Psychiatric Aides,Service Orientation,3.38
Psychiatric Aides,Complex Problem Solving,3.0
Psychiatric Aides,Complex Problem Solving,3.0
Psychiatric Aides,Operations Analysis,1.25
Psychiatric Aides,Operations Analysis,0.38
Psychiatric Aides,Technology Design,1.62
Psychiatric Aides,Technology Design,0.62
Psychiatric Aides,Equipment Selection,1.0
Psychiatric Aides,Equipment Selection,0.0
Psychiatric Aides,Installation,1.0
Psychiatric Aides,Installation,0.0
Psychiatric Aides,Programming,1.0
Psychiatric Aides,Programming,0.0
Psychiatric Aides,Operations Monitoring,2.12
Psychiatric Aides,Operations Monitoring,2.0
Psychiatric Aides,Operation and Control,2.0
Psychiatric Aides,Operation and Control,1.25
Psychiatric Aides,Equipment Maintenance,1.0
Psychiatric Aides,Equipment Maintenance,0.0
Psychiatric Aides,Troubleshooting,1.88
Psychiatric Aides,Troubleshooting,1.0
Psychiatric Aides,Repairing,1.0
Psychiatric Aides,Repairing,0.0
Psychiatric Aides,Quality Control Analysis,2.0
Psychiatric Aides,Quality Control Analysis,1.75
Psychiatric Aides,Judgment and Decision Making,3.0
Psychiatric Aides,Judgment and Decision Making,2.88
Psychiatric Aides,Systems Analysis,2.0
Psychiatric Aides,Systems Analysis,2.0
Psychiatric Aides,Systems Evaluation,2.12
Psychiatric Aides,Systems Evaluation,2.0
Psychiatric Aides,Time Management,2.88
Psychiatric Aides,Time Management,2.75
Psychiatric Aides,Management of Financial Resources,1.75
Psychiatric Aides,Management of Financial Resources,0.75
Psychiatric Aides,Management of Material Resources,1.88
Psychiatric Aides,Management of Material Resources,1.0
Psychiatric Aides,Management of Personnel Resources,2.25
Psychiatric Aides,Management of Personnel Resources,2.25
Occupational Therapy Assistants,Reading Comprehension,3.62
Occupational Therapy Assistants,Reading Comprehension,3.88
Occupational Therapy Assistants,Active Listening,3.88
Occupational Therapy Assistants,Active Listening,3.88
Occupational Therapy Assistants,Writing,3.25
Occupational Therapy Assistants,Writing,3.38
Occupational Therapy Assistants,Speaking,3.88
Occupational Therapy Assistants,Speaking,3.5
Occupational Therapy Assistants,Mathematics,2.12
Occupational Therapy Assistants,Mathematics,2.12
Occupational Therapy Assistants,Science,1.88
Occupational Therapy Assistants,Science,1.25
Occupational Therapy Assistants,Critical Thinking,3.38
Occupational Therapy Assistants,Critical Thinking,3.38
Occupational Therapy Assistants,Active Learning,3.25
Occupational Therapy Assistants,Active Learning,3.25
Occupational Therapy Assistants,Learning Strategies,3.25
Occupational Therapy Assistants,Learning Strategies,3.25
Occupational Therapy Assistants,Monitoring,3.38
Occupational Therapy Assistants,Monitoring,3.12
Occupational Therapy Assistants,Social Perceptiveness,3.88
Occupational Therapy Assistants,Social Perceptiveness,3.88
Occupational Therapy Assistants,Coordination,3.12
Occupational Therapy Assistants,Coordination,3.12
Occupational Therapy Assistants,Persuasion,2.88
Occupational Therapy Assistants,Persuasion,3.0
Occupational Therapy Assistants,Negotiation,2.88
Occupational Therapy Assistants,Negotiation,3.0
Occupational Therapy Assistants,Instructing,3.25
Occupational Therapy Assistants,Instructing,3.25
Occupational Therapy Assistants,Service Orientation,3.88
Occupational Therapy Assistants,Service Orientation,3.25
Occupational Therapy Assistants,Complex Problem Solving,3.0
Occupational Therapy Assistants,Complex Problem Solving,3.0
Occupational Therapy Assistants,Operations Analysis,1.62
Occupational Therapy Assistants,Operations Analysis,0.75
Occupational Therapy Assistants,Technology Design,1.75
Occupational Therapy Assistants,Technology Design,0.88
Occupational Therapy Assistants,Equipment Selection,1.38
Occupational Therapy Assistants,Equipment Selection,0.38
Occupational Therapy Assistants,Installation,1.12
Occupational Therapy Assistants,Installation,0.12
Occupational Therapy Assistants,Programming,1.38
Occupational Therapy Assistants,Programming,0.38
Occupational Therapy Assistants,Operations Monitoring,2.38
Occupational Therapy Assistants,Operations Monitoring,2.25
Occupational Therapy Assistants,Operation and Control,1.88
Occupational Therapy Assistants,Operation and Control,1.75
Occupational Therapy Assistants,Equipment Maintenance,1.62
Occupational Therapy Assistants,Equipment Maintenance,0.62
Occupational Therapy Assistants,Troubleshooting,2.0
Occupational Therapy Assistants,Troubleshooting,1.88
Occupational Therapy Assistants,Repairing,1.25
Occupational Therapy Assistants,Repairing,0.25
Occupational Therapy Assistants,Quality Control Analysis,1.88
Occupational Therapy Assistants,Quality Control Analysis,1.5
Occupational Therapy Assistants,Judgment and Decision Making,3.12
Occupational Therapy Assistants,Judgment and Decision Making,3.0
Occupational Therapy Assistants,Systems Analysis,3.0
Occupational Therapy Assistants,Systems Analysis,2.88
Occupational Therapy Assistants,Systems Evaluation,2.88
Occupational Therapy Assistants,Systems Evaluation,2.88
Occupational Therapy Assistants,Time Management,3.5
Occupational Therapy Assistants,Time Management,2.88
Occupational Therapy Assistants,Management of Financial Resources,1.75
Occupational Therapy Assistants,Management of Financial Resources,0.75
Occupational Therapy Assistants,Management of Material Resources,2.0
Occupational Therapy Assistants,Management of Material Resources,1.5
Occupational Therapy Assistants,Management of Personnel Resources,2.62
Occupational Therapy Assistants,Management of Personnel Resources,2.62
Occupational Therapy Aides,Reading Comprehension,3.12
Occupational Therapy Aides,Reading Comprehension,3.38
Occupational Therapy Aides,Active Listening,3.5
Occupational Therapy Aides,Active Listening,3.62
Occupational Therapy Aides,Writing,3.12
Occupational Therapy Aides,Writing,3.0
Occupational Therapy Aides,Speaking,3.62
Occupational Therapy Aides,Speaking,3.5
Occupational Therapy Aides,Mathematics,2.0
Occupational Therapy Aides,Mathematics,1.75
Occupational Therapy Aides,Science,1.62
Occupational Therapy Aides,Science,0.75
Occupational Therapy Aides,Critical Thinking,3.25
Occupational Therapy Aides,Critical Thinking,3.38
Occupational Therapy Aides,Active Learning,3.0
Occupational Therapy Aides,Active Learning,3.0
Occupational Therapy Aides,Learning Strategies,3.0
Occupational Therapy Aides,Learning Strategies,3.0
Occupational Therapy Aides,Monitoring,3.25
Occupational Therapy Aides,Monitoring,3.12
Occupational Therapy Aides,Social Perceptiveness,3.62
Occupational Therapy Aides,Social Perceptiveness,3.5
Occupational Therapy Aides,Coordination,3.38
Occupational Therapy Aides,Coordination,3.0
Occupational Therapy Aides,Persuasion,2.88
Occupational Therapy Aides,Persuasion,2.88
Occupational Therapy Aides,Negotiation,2.5
Occupational Therapy Aides,Negotiation,2.25
Occupational Therapy Aides,Instructing,3.0
Occupational Therapy Aides,Instructing,3.0
Occupational Therapy Aides,Service Orientation,3.75
Occupational Therapy Aides,Service Orientation,3.75
